Borough,Latitude,Longitude,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,Mean Bathrooms,County,Event Date Crimes,Event Ending Date Crimes,Event Report Date Crimes,Description Crimes,Attempt Complete Crimes,Level of Offense Crimes,Borough Crimes,Latitude Crimes,Longitude Crimes,Crimes Distance,BlockCode Census,Latitude Census,Longitude Census,County Census,Borough Census,TotalPop Census,Men Census,Women Census,Hispanic Census,White Census,Black Census,Native Census,Asian Census,Citizen Census,Income Census,IncomeErr Census,IncomePerCap Census,IncomePerCapErr Census,Poverty Census,ChildPoverty Census,Professional Census,Service Census,Office Census,Construction Census,Production Census,Drive Census,Carpool Census,Transit Census,Walk Census,OtherTransp Census,WorkAtHome Census,MeanCommute Census,Employed Census,PrivateWork Census,PublicWork Census,SelfEmployed Census,FamilyWork Census,Unemployment Census,Census Distance
MANHATTAN,40.734474,-73.975557,0,0,5,0,47,0,0,1.5384615384615383,NEW YORK,10/9/2015,10/9/2015,10/21/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,40.73420711,-73.9751691,0.04416039034269499,36061006000.0,40.732620244085716,-73.97110552764285,NEW YORK,MANHATTAN,5063.0,2365.0,2698.0,6.4,73.1,2.5,0.0,15.2,3829.0,106310.0,2566.0,74869.0,10250.0,11.0,1.9,82.0,5.4,12.6,0.0,0.0,5.8,4.3,47.2,28.5,9.1,5.2,30.7,2628.0,81.8,7.5,10.7,0.0,5.7,0.42811650516190514
MANHATTAN,40.734191,-73.97516800000002,0,0,5,0,47,0,0,1.5384615384615383,NEW YORK,10/9/2015,10/9/2015,10/21/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,40.73420711,-73.9751691,0.0017943094411943328,36061006000.0,40.732620244085716,-73.97110552764285,NEW YORK,MANHATTAN,5063.0,2365.0,2698.0,6.4,73.1,2.5,0.0,15.2,3829.0,106310.0,2566.0,74869.0,10250.0,11.0,1.9,82.0,5.4,12.6,0.0,0.0,5.8,4.3,47.2,28.5,9.1,5.2,30.7,2628.0,81.8,7.5,10.7,0.0,5.7,0.38440396153319506
MANHATTAN,40.731458,-73.97842299999998,0,0,9,0,84,0,0,1.5376344086021505,NEW YORK,10/3/2015,10/3/2015,10/5/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,40.73124619,-73.97851134,0.02470822843811416,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.3297014038085526
MANHATTAN,40.732268,-73.978726,0,0,14,0,126,0,0,1.55,NEW YORK,8/7/2015,8/7/2015,8/7/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.73253359,-73.97909907,0.04314471574558027,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.3796512590791694
MANHATTAN,40.731458,-73.976796,0,0,14,0,126,0,0,1.55,NEW YORK,12/2/2015,,12/23/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.7313336,-73.97635364,0.03977010681974326,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.44196565112034814
MANHATTAN,40.732297,-73.977005,0,0,9,0,84,0,0,1.5376344086021505,NEW YORK,10/24/2015,,11/6/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,40.7323191,-73.97699555,0.002584001884730989,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.48115274253316753
MANHATTAN,40.731208,-73.977799,0,0,9,0,84,0,0,1.5376344086021505,NEW YORK,11/18/2015,,11/20/2015,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,40.73105396,-73.97800988,0.024688153040538667,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.35514436922682835
MANHATTAN,40.732084,-73.97886700000002,0,0,14,0,126,0,0,1.55,NEW YORK,10/4/2015,10/4/2015,10/4/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.73220152,-73.97935174,0.0428971534257051,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.3561049072717429
MANHATTAN,40.731254,-73.976933,0,0,14,0,126,0,0,1.55,NEW YORK,9/13/2015,9/13/2015,9/14/2015,THEFT-FRAUD,COMPLETED,FELONY,MANHATTAN,40.73103721,-73.97654498,0.04063372409330924,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.4209605047585486
MANHATTAN,40.732336,-73.977802,0,0,9,0,84,0,0,1.5376344086021505,NEW YORK,12/1/2015,,12/1/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.73262391,-73.97770987,0.03295220216871336,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.43526916080998607
BRONX,40.857456,-73.90230799999998,31,0,62,0,0,1,31,1.24468085106383,BRONX,9/14/2015,12/28/2015,12/30/2015,FORGERY,COMPLETED,FELONY,BRONX,40.85742325,-73.90234612,0.004853277015549351,36005023703.0,40.85876884425,-73.9001005025,BRONX,BRONX,5014.0,2500.0,2514.0,73.1,4.0,19.8,0.0,2.7,2089.0,27128.0,7618.0,12746.0,2075.0,43.7,48.7,12.4,48.5,23.2,1.6,14.2,7.3,1.8,71.2,13.7,1.7,4.3,40.7,1966.0,81.7,8.5,9.8,0.0,17.3,0.23624564647038884
MANHATTAN,40.726325,-73.978587,0,12,0,0,0,0,3,1.6666666666666667,NEW YORK,12/8/2015,,12/11/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.72637978,-73.97872217,0.012920903888519034,36061002800.0,40.7264824121,-73.9776633166,NEW YORK,MANHATTAN,7240.0,3442.0,3798.0,48.0,23.7,13.7,0.0,12.3,5079.0,30056.0,7828.0,24697.0,3561.0,34.7,57.3,43.3,20.5,23.0,4.4,8.8,8.6,1.0,61.7,20.9,6.2,1.5,33.8,3069.0,73.7,15.8,10.5,0.0,12.0,0.07980509185188234
MANHATTAN,40.729155,-73.979524,0,14,0,0,0,0,3,1.3571428571428572,NEW YORK,12/23/2015,12/24/2015,12/28/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.72924274,-73.97969903,0.01768909867631642,36061003400.0,40.729497487433335,-73.98135678393332,NEW YORK,MANHATTAN,6476.0,3163.0,3313.0,17.3,64.1,1.5,0.0,14.8,5225.0,67166.0,9630.0,59917.0,7958.0,24.1,44.9,69.2,9.4,19.6,0.4,1.3,4.7,0.0,55.5,25.5,8.3,6.0,30.0,4480.0,86.9,4.9,7.9,0.4,5.1,0.15911301695142513
BROOKLYN,40.573144,-74.001587,0,0,196,0,0,1,70,0.649746192893401,KINGS,11/19/2015,11/19/2015,11/19/2015,FORGERY,COMPLETED,FELONY,BROOKLYN,40.57311032,-74.00142328,0.014330624328101787,36047034000.0,40.5727135678,-73.99665829144999,KINGS,BROOKLYN,2166.0,901.0,1265.0,17.9,36.2,38.8,0.0,6.1,1767.0,17574.0,5311.0,12103.0,1385.0,41.0,42.9,8.8,35.4,25.8,5.8,24.2,22.1,1.9,68.8,7.3,0.0,0.0,49.8,480.0,73.5,23.8,2.7,0.0,17.7,0.41915906116237517
BRONX,40.853486,-73.913889,16,39,0,0,0,1,0,1.6964285714285714,BRONX,6/13/2015,6/13/2015,6/14/2015,INTOXICATED & IMPAIRED DRIVING,COMPLETED,MISDEMEANOR,BRONX,40.85382038,-73.91385008,0.03733689191552553,36005024501.0,40.8531155779,-73.91592964819999,BRONX,BRONX,5162.0,2234.0,2928.0,73.7,0.7,25.6,0.0,0.0,2747.0,24864.0,4521.0,11960.0,2060.0,45.4,63.8,17.0,43.2,22.3,5.9,11.7,10.4,7.5,70.8,5.8,2.9,2.5,44.8,1836.0,85.0,10.6,4.4,0.0,19.4,0.17656014873619816
MANHATTAN,40.716678,-73.985452,0,20,79,0,0,1,0,1.0,NEW YORK,12/19/2015,12/19/2015,12/19/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,40.71652158,-73.98492995,0.047326188322228145,36061001402.0,40.7174371859,-73.98557788939999,NEW YORK,MANHATTAN,2932.0,1315.0,1617.0,22.7,32.8,6.2,0.0,32.1,2267.0,24375.0,3314.0,28093.0,4682.0,31.0,47.2,48.3,27.9,18.6,1.5,3.7,3.0,0.3,71.4,12.9,4.9,7.6,32.8,1470.0,76.8,9.5,13.7,0.0,5.2,0.08510845485202598
BROOKLYN,40.714615,-73.94358299999998,0,0,16,0,0,0,4,0.25,KINGS,12/4/2015,12/4/2015,12/5/2015,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,40.71461759,-73.94354808,0.002958119488141743,36047049500.0,40.7129145729,-73.94283919600001,KINGS,BROOKLYN,2702.0,1342.0,1360.0,18.8,67.1,0.3,0.0,10.3,1984.0,73913.0,30234.0,44010.0,6631.0,13.3,6.1,57.1,23.2,15.5,1.9,2.3,5.4,2.8,76.8,8.3,1.0,5.8,31.6,1764.0,86.1,4.9,8.5,0.6,5.6,0.19926314381880042
BRONX,40.86423900000001,-73.893275,2,0,51,2,0,0,0,1.0,BRONX,12/31/2015,12/31/2015,12/31/2015,FELONY ASSAULT,COMPLETED,FELONY,BRONX,40.86399715,-73.89342464,0.02970029187447604,36005039901.0,40.8632914573,-73.8937688442,BRONX,BRONX,5168.0,2595.0,2573.0,71.7,1.5,17.3,0.0,6.6,2685.0,22747.0,4157.0,12105.0,2208.0,47.4,54.5,13.6,37.5,28.2,4.1,16.6,8.0,5.0,72.8,6.6,1.3,6.2,45.5,1563.0,84.3,11.1,4.6,0.0,18.1,0.11328654387703428
BRONX,40.867556,-73.901625,1,3,24,2,0,0,0,2.0,BRONX,12/17/2015,12/17/2015,12/17/2015,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,40.86764935,-73.90157184,0.011305203710543417,36005026701.0,40.8689447236,-73.9001005025,BRONX,BRONX,3659.0,1771.0,1888.0,67.2,3.6,3.7,0.0,21.9,1767.0,37061.0,4534.0,18671.0,2676.0,29.4,51.1,17.8,45.6,20.7,5.5,10.4,11.7,3.2,68.0,10.7,5.2,1.1,45.0,1799.0,86.6,7.4,5.9,0.0,12.0,0.20075723343344276
BROOKLYN,40.689269,-73.985973,0,0,74,0,0,0,22,0.19021739130434784,KINGS,11/5/2015,11/5/2015,11/6/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.68933206,-73.98594935,0.007292256506875841,36047003700.0,40.689547738666676,-73.98557788943333,KINGS,BROOKLYN,1087.0,561.0,526.0,10.8,72.8,2.7,0.0,10.2,875.0,102386.0,41134.0,65113.0,6224.0,10.5,0.0,77.7,4.8,13.7,3.3,0.5,6.1,0.7,75.4,6.5,2.3,9.1,30.3,732.0,84.8,7.5,7.7,0.0,5.4,0.0455162637373816
MANHATTAN,40.727573,-73.999361,0,175,0,0,0,0,0,2.0,NEW YORK,12/29/2015,12/29/2015,12/29/2015,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,40.72754003,-73.99940975,0.00550768753008253,36061005501.0,40.727989949766666,-73.99718592963332,NEW YORK,MANHATTAN,4747.0,2536.0,2211.0,0.9,72.8,2.5,0.4,17.0,3363.0,134417.0,45311.0,70297.0,9743.0,4.8,0.0,93.3,1.0,5.1,0.0,0.6,8.4,2.8,30.3,54.7,1.1,2.6,23.0,2714.0,89.1,5.5,5.4,0.0,3.6,0.1891157435694911
BRONX,40.839973,-73.924289,8,27,24,0,0,1,5,1.4333333333333331,BRONX,10/17/2015,10/17/2015,10/17/2015,GRAND LARCENY OF MOTOR VEHICLE,COMPLETED,FELONY,BRONX,40.84000264,-73.92432701,0.0045934547803078325,36005021100.0,40.8395477387,-73.92384422109998,BRONX,BRONX,5506.0,2839.0,2667.0,58.1,0.1,41.4,0.0,0.1,2536.0,23724.0,4729.0,11472.0,1405.0,47.7,55.4,13.2,38.8,25.2,6.8,16.0,16.1,8.5,60.5,10.7,0.0,4.2,38.5,1907.0,87.8,7.5,4.7,0.0,19.1,0.06031848952732746
MANHATTAN,40.717865,-73.989347,0,0,0,11,0,0,0,0.34545454545454546,NEW YORK,10/10/2015,10/10/2015,10/10/2015,ROBBERY,COMPLETED,FELONY,MANHATTAN,40.7179027,-73.98947499,0.01157632539233429,36061001800.0,40.718944723633335,-73.98979899496666,NEW YORK,MANHATTAN,8326.0,4741.0,3585.0,9.8,30.7,3.5,0.1,54.5,6174.0,59416.0,7717.0,34216.0,4507.0,26.0,40.5,49.1,20.7,17.4,1.5,11.3,3.8,2.3,55.1,22.5,4.9,11.3,29.8,4951.0,91.2,2.9,5.4,0.6,4.2,0.12599757659184402
BRONX,40.825102,-73.898833,42,14,12,0,0,1,56,0.37681159420289856,BRONX,12/26/2015,12/26/2015,12/26/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,40.82474721,-73.89885313,0.039499587792181406,36005013100.0,40.8259798995,-73.89851758795,BRONX,BRONX,4685.0,2261.0,2424.0,71.4,0.8,24.3,0.0,1.8,2428.0,25271.0,7236.0,12742.0,1342.0,35.5,37.7,18.2,31.4,35.8,5.1,9.5,16.5,2.7,67.2,6.0,2.7,4.9,42.8,1686.0,80.5,9.2,10.3,0.0,11.5,0.10119302147289101
MANHATTAN,40.752894,-74.002934,0,0,106,0,0,0,24,1.2735849056603774,NEW YORK,12/20/2015,12/27/2015,12/29/2015,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.75217414,-74.00314513,0.0820223885649166,36061009700.0,40.74984924623333,-74.00035175880001,NEW YORK,MANHATTAN,5163.0,2633.0,2530.0,28.2,51.0,2.1,0.2,15.7,4168.0,43948.0,14165.0,57497.0,13232.0,16.9,16.8,54.9,20.6,19.9,1.1,3.5,3.7,3.1,39.9,48.2,3.8,1.3,29.2,2432.0,77.3,10.9,11.8,0.0,12.4,0.40254054764055863
BROOKLYN,40.676446,-73.954045,0,0,4,0,0,0,0,2.0,KINGS,10/5/2015,10/7/2015,10/7/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,40.67653874,-73.95441029,0.03249548416591887,36047022100.0,40.67560301505,-73.953919598,KINGS,BROOKLYN,4255.0,2206.0,2049.0,16.9,28.9,48.8,1.6,3.1,3234.0,37140.0,12288.0,28698.0,4746.0,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,2333.0,77.9,15.2,6.9,0.0,12.4,0.09435992860471375
BROOKLYN,40.675755,-73.95614,0,0,7,0,2,0,0,1.6666666666666667,KINGS,1/24/2015,,1/25/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,40.67593553,-73.95606907,0.02095284034090241,36047022100.0,40.67560301505,-73.953919598,KINGS,BROOKLYN,4255.0,2206.0,2049.0,16.9,28.9,48.8,1.6,3.1,3234.0,37140.0,12288.0,28698.0,4746.0,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,2333.0,77.9,15.2,6.9,0.0,12.4,0.18806986470977177
BROOKLYN,40.674802,-73.95646500000002,0,0,6,0,2,0,1,2.125,KINGS,12/28/2015,12/29/2015,12/29/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.67461822,-73.95654581,0.021548557140042772,36047022100.0,40.67560301505,-73.953919598,KINGS,BROOKLYN,4255.0,2206.0,2049.0,16.9,28.9,48.8,1.6,3.1,3234.0,37140.0,12288.0,28698.0,4746.0,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,2333.0,77.9,15.2,6.9,0.0,12.4,0.23247722412556168
BROOKLYN,40.674748,-73.95648299999998,0,0,8,0,0,0,1,1.875,KINGS,12/28/2015,12/29/2015,12/29/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.67461822,-73.95654581,0.015377131445217651,36047022100.0,40.67560301505,-73.953919598,KINGS,BROOKLYN,4255.0,2206.0,2049.0,16.9,28.9,48.8,1.6,3.1,3234.0,37140.0,12288.0,28698.0,4746.0,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,2333.0,77.9,15.2,6.9,0.0,12.4,0.23623396901607266
BROOKLYN,40.674693,-73.956505,0,0,8,0,0,0,2,0.75,KINGS,12/28/2015,12/29/2015,12/29/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.67461822,-73.95654581,0.009002079299202465,36047022100.0,40.67560301505,-73.953919598,KINGS,BROOKLYN,4255.0,2206.0,2049.0,16.9,28.9,48.8,1.6,3.1,3234.0,37140.0,12288.0,28698.0,4746.0,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,2333.0,77.9,15.2,6.9,0.0,12.4,0.24044472226110147
BROOKLYN,40.67172,-73.957603,0,0,7,0,1,0,1,1.875,KINGS,11/13/2015,11/13/2015,11/13/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,40.67154448,-73.95765812,0.02006921118398089,36047021900.0,40.672211055300004,-73.95550251255,KINGS,BROOKLYN,3617.0,1653.0,1964.0,9.7,22.4,60.2,0.0,5.4,2702.0,55758.0,7651.0,27150.0,3087.0,21.0,28.2,48.0,20.7,23.7,3.1,4.5,10.0,3.1,78.5,4.3,1.9,2.2,39.7,2052.0,79.4,15.4,5.2,0.0,8.3,0.18542957158598197
BROOKLYN,40.675368,-73.95794599999998,0,0,17,0,3,0,0,1.7,KINGS,12/23/2015,12/24/2015,12/24/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.67552476,-73.95861095,0.05874151131572866,36047030500.0,40.677185929640004,-73.95835175877998,KINGS,BROOKLYN,5951.0,2731.0,3220.0,14.8,38.5,37.9,0.4,6.5,4773.0,65701.0,15104.0,34188.0,2353.0,19.3,19.3,55.6,16.2,21.4,1.6,5.2,6.8,1.7,79.2,3.5,6.5,2.3,42.0,3686.0,78.7,13.5,7.9,0.0,7.0,0.20508457084981194
BROOKLYN,40.67064600000001,-73.931937,0,0,15,0,5,0,0,1.55,KINGS,12/22/2015,12/22/2015,12/22/2015,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,40.67066778,-73.93233809,0.033924284431639654,36047034500.0,40.672964824133345,-73.93386934673333,KINGS,BROOKLYN,2899.0,1052.0,1847.0,6.7,4.9,87.4,0.0,1.0,1669.0,31701.0,8934.0,17753.0,3856.0,34.5,57.0,30.1,30.0,26.1,9.5,4.3,17.0,5.6,62.9,12.0,2.5,0.0,40.9,1036.0,70.9,19.8,9.3,0.0,15.8,0.3051211676044374
BROOKLYN,40.672558,-73.957984,0,0,4,0,4,0,0,2.0,KINGS,12/29/2015,12/30/2015,12/30/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.67253543,-73.95787740000002,0.009336812059192621,36047021700.0,40.672211055300004,-73.9602512563,KINGS,BROOKLYN,3904.0,1747.0,2157.0,11.8,25.8,49.6,0.0,9.0,2423.0,54595.0,10001.0,28820.0,3426.0,15.4,15.2,48.4,23.0,18.6,4.3,5.8,11.0,1.2,75.3,6.4,2.6,3.4,37.9,2010.0,80.6,15.8,3.6,0.0,10.1,0.19512468933771457
BROOKLYN,40.673752,-73.959288,0,0,4,0,0,0,0,1.75,KINGS,12/14/2015,12/15/2015,12/15/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,40.67376009,-73.95925014,0.0033182256381783866,36047021700.0,40.672211055300004,-73.9602512563,KINGS,BROOKLYN,3904.0,1747.0,2157.0,11.8,25.8,49.6,0.0,9.0,2423.0,54595.0,10001.0,28820.0,3426.0,15.4,15.2,48.4,23.0,18.6,4.3,5.8,11.0,1.2,75.3,6.4,2.6,3.4,37.9,2010.0,80.6,15.8,3.6,0.0,10.1,0.18968677520513544
BRONX,40.831908,-73.894913,0,23,0,0,0,0,0,1.7391304347826086,BRONX,10/26/2015,10/26/2015,10/26/2015,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,40.8321517,-73.89494278,0.027222328678275225,36005015300.0,40.83219849247499,-73.8945603015,BRONX,BRONX,4466.0,1925.0,2541.0,52.6,0.7,45.5,0.0,0.9,2225.0,19630.0,5355.0,12812.0,2241.0,50.8,69.3,22.5,35.3,25.4,5.3,11.4,16.3,2.0,71.1,7.4,1.9,1.5,43.7,1539.0,83.0,13.8,3.1,0.0,15.1,0.04387607824827663
BRONX,40.849356,-73.898377,90,0,80,0,0,1,170,0.011695906432748536,BRONX,10/21/2015,10/21/2015,10/21/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,40.84936665,-73.89813615,0.020299180354132064,36005037900.0,40.85085427136666,-73.89904522613335,BRONX,BRONX,5287.0,2423.0,2864.0,51.7,1.0,44.3,0.0,0.4,2281.0,27841.0,7643.0,16171.0,9584.0,43.1,49.7,16.5,42.4,29.5,6.3,5.4,10.7,1.4,80.6,5.1,0.8,1.3,46.3,1726.0,84.5,12.4,3.1,0.0,16.9,0.17588066872588468
BRONX,40.831678,-73.928722,48,0,0,0,0,0,48,0.0,BRONX,12/12/2015,,12/12/2015,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BRONX,40.83160393,-73.92879935,0.010500247250007864,36005018900.0,40.83163316585,-73.93017587939998,BRONX,BRONX,8304.0,4016.0,4288.0,74.3,3.5,21.5,0.1,0.2,4114.0,21180.0,4212.0,12466.0,2111.0,44.1,47.9,23.5,26.6,27.7,7.4,14.7,20.2,4.8,52.7,13.8,3.3,5.3,38.7,2624.0,83.4,11.9,4.7,0.0,16.7,0.12246045819324344
BROOKLYN,40.69107800000001,-73.984383,0,0,10,0,0,0,0,0.11428571428571427,KINGS,12/26/2015,12/26/2015,12/26/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,40.69121477,-73.98438756,0.015217764650565877,36047003700.0,40.689547738666676,-73.98557788943333,KINGS,BROOKLYN,1087.0,561.0,526.0,10.8,72.8,2.7,0.0,10.2,875.0,102386.0,41134.0,65113.0,6224.0,10.5,0.0,77.7,4.8,13.7,3.3,0.5,6.1,0.7,75.4,6.5,2.3,9.1,30.3,732.0,84.8,7.5,7.7,0.0,5.4,0.19780683820029016
MANHATTAN,40.802328,-73.946333,34,0,0,0,0,1,3,1.7428571428571429,NEW YORK,12/29/2015,,12/29/2015,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,40.80264049,-73.94707461,0.07146383665329492,36061019000.0,40.8022361809,-73.9475879397,NEW YORK,MANHATTAN,3194.0,1498.0,1696.0,12.5,15.9,58.7,1.0,9.3,2157.0,58750.0,11440.0,43747.0,7828.0,17.7,13.3,59.4,16.4,17.8,1.0,5.4,6.4,1.6,78.0,6.8,3.1,4.0,34.9,1547.0,78.9,14.6,6.5,0.0,4.8,0.10615526540260657
BROOKLYN,40.674238,-73.880081,8,16,35,0,0,1,0,1.6166666666666667,KINGS,7/19/2015,7/19/2015,7/19/2015,DANGEROUS WEAPONS,COMPLETED,FELONY,BROOKLYN,40.67426455,-73.87988438,0.01684765458344191,36047116600.0,40.6744723618,-73.88268844219998,KINGS,BROOKLYN,2865.0,1473.0,1392.0,33.2,2.5,59.2,0.0,0.7,1569.0,33892.0,4272.0,14171.0,2438.0,29.8,35.4,24.6,25.3,24.8,11.3,14.1,18.6,2.4,71.6,3.6,1.0,2.7,42.8,989.0,84.3,13.2,2.4,0.0,14.7,0.22150210090376626
MANHATTAN,40.809462,-73.949463,0,41,24,0,0,0,16,0.4083769633507853,NEW YORK,12/29/2015,12/29/2015,12/29/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,40.80959684,-73.94978559999998,0.03102526218174957,36061022200.0,40.808643216066656,-73.94969849243334,NEW YORK,MANHATTAN,3089.0,1342.0,1747.0,15.3,27.5,53.0,0.2,3.0,1991.0,32361.0,14495.0,33253.0,6098.0,42.8,57.9,59.7,18.8,19.3,1.6,0.5,2.4,4.2,80.3,4.9,3.3,4.9,36.4,1157.0,77.3,11.1,11.6,0.0,6.8,0.0932061831145146
BROOKLYN,40.679152,-73.895291,53,0,0,0,0,1,0,1.0185185185185186,KINGS,11/19/2015,11/19/2015,11/20/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.67916253,-73.8952631,0.0026288054410048283,36047114201.0,40.68012562815,-73.89851758794998,KINGS,BROOKLYN,1748.0,906.0,842.0,63.9,5.5,20.0,0.0,5.0,1048.0,45682.0,17727.0,21496.0,4254.0,20.6,36.0,19.8,32.6,16.9,18.5,12.2,26.0,12.8,51.6,2.6,0.0,7.0,42.4,777.0,77.6,11.2,11.2,0.0,8.7,0.29292627530864424
